id,ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,positive_count,negative_count,binh_luan_SP,binh_luan_Prices,binh_luan_services,label
982,2246,đóng_gói cẩn_thận mùi thơm,7/9/2024,9:42,5,245500010,1,0,1,0,0,good
983,330,bổ rẻ không_kích,28/07/2020,9:38,5,205100146,0,1,1,1,0,good
984,612,mịn tẩy êm da,18/11/2023,11:32,5,422203300,2,0,1,0,0,good
985,1963,da nhạy_cảm không_mùi mùi hạt liti không_cảm_giác rửa sạch luôn,28/06/2023,23:59,5,422214147,1,1,1,1,0,good
986,651,thích lắm da nhạy_cảm mụ_ẩn không_kích_ứng sạch sâu thử,25/12/2023,15:44,5,100230056,2,1,1,0,0,good
987,792,ổn da nhạy_cảm,2/4/2021,0:27,4,304900016,1,0,1,0,0,good
988,285,lành dịu nhẹ không_da da,30/05/2021,15:44,5,422206648,1,1,1,0,0,good
989,298,xài thích,13/12/2020,5:53,5,100230059,1,0,0,0,0,good
990,2355,mùi hương_mát giá_thành ổn,30/04/2023,16:23,5,204100054,1,0,1,1,0,good
991,805,thoải_mái,2/5/2023,16:01,5,308500015,0,0,0,0,0,good
992,2519,sữa rửa mặt corsx somebymi cerave acwel laroche da dầu mụn nhạy_cảm sữa rửa mặt sạch tốt không_khô da laroche posay không_đẩy mụn corx bọt pump_vệ bì đơn_giản đẹp màu xỉu không_mùi sáng tối sưng rữa không_châm chích đánh_giá_thành,17/07/2022,3:43,5,204100019,5,2,1,1,0,good
993,1808,da mặt mụn sưng viêm xài_lói nhiều,20/06/2024,19:38,5,422209048,2,0,1,0,0,good
994,328,trang sạch ẩm da không_bết rít châm_chít xài định tiếp,31/08/2020,13:19,5,422208807,2,2,1,0,0,good
995,3050,đắp hơi nóng_rửa da mịn sự,17/04/2023,19:45,5,422206102,1,0,1,0,0,good
996,131,,14/08/2023,14:57,5,422208807,0,0,0,0,0,good
997,932,tốt,11/4/2023,13:53,5,422204795,1,0,0,0,0,good
998,1031,tốt,29/04/2023,19:31,5,422205160,1,0,0,0,0,good
999,792,tắm sạch nhẹ da_thể rửa mặt khô,4/4/2021,2:23,5,422210980,1,1,1,0,0,good
1000,338,ghgfhj tẩy_trang da mặt sạch giá rẻ nhiên tẩy mắt môi_không_sạch dầu tẩy_trang,27/03/2020,13:39,5,422204259,1,1,1,1,0,good
1001,392,bữa floxia_sỹ kê đơn rửa tạm tuýp nivea tặng mụn bọc tướng vội kiếm sirum da dầu hỗn_hợp nhạy_cảm ổn rửa không_khô căng da,30/07/2023,14:02,5,422208977,2,1,1,0,1,good
1002,109,tốt,10/9/2024,7:44,5,422206648,1,0,0,0,0,good
1003,1271,,11/3/2024,14:49,4,204900009,0,0,0,0,0,good
1004,64,toner chê lọ_dưỡng ẩm tốt lâu hãng giá rẻ,7/2/2022,13:10,5,318900012,2,0,1,1,0,good
1005,1490,chân thử sữa rửa mặt da mụn nhạy_cảm_hợp nhất không_mùi thơm sạch da công_sạch ạ_rửa không_hề khô mềm_thích tuýp tiên_mặt sáng sạch mụn hơn người,25/08/2022,13:15,5,204100019,6,1,1,0,0,good
1006,3321,đóng_gói,12/5/2022,10:36,4,223600009,0,0,0,0,0,good
1008,706,thoải_mái,28/04/2023,13:50,5,308500013,0,0,0,0,0,good
1009,3576,trị thâm_mắt tuýp đắt tiền thử tiền mắt đỡ thâm_bọng mắt hẳn trộm_vía hộp hãng surmedic serum mắt,25/01/2021,17:16,5,422201090,1,1,1,1,0,good
1010,2192,điểm,19/11/2022,15:00,5,422203146,0,0,0,0,0,good
1011,3787,dịch_vụ chậm_chấp được,4/9/2022,20:38,2,204100023,0,1,0,0,0,bad
1012,3599,sáng tối ok giúp thâm_tối bôi sáng dậy môi hồng căng thích xài tiêm môi,11/5/2024,12:29,5,225200013,4,0,1,0,0,good
1014,2193,cảm nâng tone nhẹ khuyết_ok lớp bóng nhẹ khô giá hạt,20/10/2022,16:12,5,249500021,1,1,1,1,0,good
1015,55,da nhạy_cảm sáng mùi thơm nhẹ mát_xài thích nữa chân,6/8/2022,10:17,5,318900005,3,0,1,0,0,good
1016,704,thích tẩy_trang,28/04/2023,18:42,5,200400003,1,0,0,0,0,good
1018,3228,yêu_cầu,23/06/2022,13:00,2,422211446,0,0,0,0,0,bad
1019,2793,bổ rẻ mặt_nạ ôm sát da không_rơi_rớt hoạt_động ẩm tốt_trị thâm kể,16/12/2020,17:53,5,365000017,2,1,1,1,0,good
1020,4572,dịch_vụ không_tốt_vẻ,2/1/2024,22:20,2,422205163,1,1,1,0,0,bad
1021,1070,tốt tẩy_trang sạch mịn mướt không_hề bí khô da thích_hợp da dầu mụn bụi bẩn lớp,20/04/2023,20:39,5,422204910,6,1,1,0,0,good
1022,573,kiềm dầu tốt thấm lại,11/9/2020,16:00,5,422212100,1,0,0,0,0,good
1023,694,mùi hương_mát giá_thành ổn,29/04/2023,10:45,5,204100019,1,0,1,1,0,good
1024,526,chân người trời da sáng khoáng lớp serum bôi không_hề vón lớp đẹp nâng kiềm dầu chống nước nữa,13/07/2022,20:30,5,204900013,2,1,1,0,0,good
1025,331,ok,27/07/2020,13:27,5,422211446,1,0,0,0,0,good
1026,2456,mặt_nạ đắp thiệt_miếng đắp thử đắp da trắng sáng trông luôn,10/2/2020,16:15,5,308500037,1,0,1,0,0,good
1027,3402,ổn lôi_đắp bảo_đảm thâm_mờ hơi châm_chít nhẹ,28/01/2024,8:56,5,422204659,1,0,0,0,0,good
1028,769,tạm lỗi không_ấn tượng,22/05/2022,15:53,2,205100136,1,1,1,0,0,bad
1029,801,,13/10/2020,19:19,5,422216594,0,0,0,0,0,good
1030,1726,đóng_gói cẩn_thận chất miễn chê,20/11/2023,12:53,5,100240016,0,0,0,0,0,good
1031,3329,không_thấm khô_thoáng da dầu thích thơm mùi rẻ không_chống nắng tốt không,18/12/2020,19:46,5,223600010,3,1,1,1,0,good
1032,3883,quảng_cáo,3/12/2021,11:24,3,204100018,0,0,0,0,0,neutral
1033,2016,chống nắng tốt không_cồn tone đẹp,4/5/2022,15:26,5,331300023,2,1,1,0,0,good
1035,2454,đắp mask đêm da mịn mụn lặn,9/3/2020,21:10,5,308500018,2,0,1,0,0,good
1036,3202,,2/4/2019,11:35,5,345800001,0,0,0,0,0,good
1037,2532,sữa rửa mặt quà trời bảo_rửa sạch không_khô da thử lọt hố luôn,15/11/2020,16:09,5,422206537,1,1,1,0,0,good
1038,1808,fulsize thích_tâm dùng,18/02/2021,17:04,5,422216602,1,0,0,0,0,good
1040,684,thoải_mái,1/5/2023,10:02,5,308500018,0,0,0,0,0,good
1041,2929,chất mặt_nạ ôm sát mặt đắp đắp cảm_giác_kì thoải_mái không_kích ứng sáng hôm da mướt hộp miếng dùng,15/01/2024,8:55,5,422207794,2,1,1,1,0,good
1042,157,công_tâm da_streatmen nhẹ kiểm_dầu ổn tiếng đỗ dầu tiếng tone mặt không_nâng tone thoáng lắm,1/1/2023,17:30,5,249500007,1,1,1,0,0,good
1043,707,thích tẩy_trang,28/04/2023,18:31,5,200400004,1,0,0,0,0,good
1044,2330,thoải_mái,3/5/2023,16:20,5,308500037,0,0,0,0,0,good
1045,1465,review tốt da dầu mụn bớt dầu mụn chẳng_không huyên nổi,17/03/2022,7:17,2,204900004,1,1,1,0,0,bad
1046,2093,,11/6/2023,6:19,5,422211501,0,0,0,0,0,good
1047,391,kích_ứng xài sirum cosrx xài coan,1/8/2023,12:28,5,422208973,0,0,0,0,0,good
1048,248,đóng_gói kĩ càng,5/9/2021,20:23,5,205100136,0,0,0,0,0,good
1049,77,sạch,12/12/2020,21:56,5,205100137,1,0,1,0,0,good
1051,3399,dúng tốt châm chích nhẹ đắp rửa mặt mịn,30/07/2024,21:22,5,422203671,2,0,1,0,0,good
1052,2197,test thử kiềm dầu tốt nâng tone tiền thử,28/04/2022,14:25,5,249500021,1,0,0,1,0,good
1053,1809,cà_phế thơm_dã,19/04/2019,20:21,5,100220037,1,0,1,0,0,good
1054,3041,da da dầu mụn thâm_da không_thâm không_mụn da mịn_màng sáng thời hiện hộp,24/10/2019,7:11,5,343700002,2,1,1,0,0,good
1055,4035,ẩm tốt giá chăng,14/06/2021,10:01,5,365000018,2,1,1,1,0,good
1057,1157,không_hợp hợp mặt_nạ giấy banobagi chất mặt_nạ ôm mặt màu trộm_vía hợp không_kích_ứng,11/6/2024,9:45,5,422207150,1,1,1,0,0,good
1058,4040,tủ_lạnh đắp luôn,1/10/2020,16:33,5,365000020,0,0,0,0,0,good
1060,1884,mặt_nạ giá rẻ_chất nặn mụn nốt mụn sưng viêm đắp da_dịu bớt sưng mau_lành da_tổn nữa đắp dưỡng ngủ luôn dòng mặt_nạ brand ổn giá chăng,5/2/2024,21:22,5,422216293,3,1,1,1,0,good
1061,1614,xài ngực lưng mụn sưng mờ xài_thể tốn quá,3/5/2022,8:24,5,422208181,1,0,0,0,0,good
1062,1102,thích không_mắt đắng chacot da sạch mềm,6/3/2023,23:02,5,422207562,2,1,1,0,0,good
1063,1571,dầu xài cảm_giác da khô căng nốt mụn_kích_ứng đỏ tốt tốt đắt được,17/11/2021,11:02,5,422214146,1,2,1,1,0,good
1064,652,tốt,19/12/2023,14:35,5,100230059,1,0,0,0,0,good
1065,319,tẩy trang_thích xài tiếp,9/10/2020,5:24,5,422211446,1,0,0,0,0,good
1066,2569,ok luôn,13/03/2022,21:54,5,308900002,1,0,0,0,0,good
1067,4050,rẻ tốt bôi hơi bóng nhẹ giấy thấm nâng tone nhẹ,24/03/2022,16:38,5,422208345,1,0,0,1,0,good
1068,494,tốt phù_hợp da dầu,11/12/2022,0:33,5,422205164,2,0,1,0,0,good
1069,3228,trộm_vía bha da sáng mịn rõ,29/03/2024,11:30,5,422204231,2,0,1,0,0,good
1070,2734,ok sáng da thấm chống nắng nhẹ phù_hợp da da nhạy_cảm toàn,3/3/2023,9:32,5,248700074,3,0,1,0,0,good
1071,2544,da da nhạy_cảm_xài tuyệt_đối hài luôn xài hài_chất da nhạy_cảm đừng ngại xài thử bảo_đảm da mặt trẻ khỏe không_mụn mọc_mẫn đỏ,13/11/2020,22:05,5,204100018,1,1,1,1,0,good
1072,2758,thích chống nắng yêu,9/7/2021,18:48,5,422211276,1,0,0,0,0,good
1073,204,tẩy tế_bào chết nhẹ_nhàng siêu_xài hạn lịch_thể đem rửa mặt,25/05/2022,11:24,5,100220009,0,0,0,0,0,good
1074,402,sịn chất tiền,15/04/2023,23:05,5,422216416,0,0,0,1,0,good
1075,266,ẩm tốt,17/04/2021,23:09,5,365000020,2,0,1,0,0,good
1076,3968,dính luôn,25/10/2024,17:38,5,331300002,0,0,0,0,0,good
1077,487,nguyên sample không_hợp ad,10/1/2023,14:02,5,204900013,1,1,1,0,0,good
1078,812,review tẩy_trang hài_xài thử trang sạch dịu da không_dấu da ửng đỏ châm_chít luôn trang định tẩy_trang bioderma lựa tốt,18/05/2020,21:01,5,200400004,3,1,1,0,0,good
1079,3018,dưỡng ẩm_đỉnh thời da căng mướt kết_hợp đặc_trị mụn đỉnh,1/3/2024,1:00,5,343700002,4,0,1,0,0,good
1080,2930,ôm sát mặt ẩm tốt,27/09/2023,10:24,5,422207794,2,0,1,0,0,good
1081,208,da dầu mụn tẩy_trang oreal_nhạt thích sạch da_dịu nhẹ không_kích_ứng giá rẻ tốt_gói,5/4/2022,9:44,5,205100137,4,1,1,1,0,good
1082,3240,chân da da hơi chống nắng khô da da khô da,6/11/2022,23:32,5,345800003,0,1,1,0,0,good
1083,3647,mùi sạch,28/11/2023,10:06,5,422206042,1,0,1,0,0,good
1085,818,đong gói kỹ_thơm thích sư lân_cảm sạch hơi nóng mãi tơi_vân thây nóng,20/12/2019,15:23,4,100230064,3,0,1,0,0,good
1086,342,,14/01/2020,14:24,5,205100136,0,0,0,0,0,good
1087,1062,tốt người,11/8/2023,14:52,5,422220606,1,0,0,0,0,good
1088,2392,thoải_mái thư_giãn tốt,28/04/2023,10:17,5,308500018,1,0,0,0,0,good
1089,482,êm không_rát_bền không_thích bọc bất_tiện quá,20/03/2023,17:02,4,237800005,2,2,1,0,0,good
1090,521,chống nắng ưng da dầu,25/07/2022,23:17,5,204900013,1,0,1,0,0,good
1091,2377,thoải_mái,29/04/2023,16:14,5,422205160,0,0,0,0,0,good
1092,1704,yếu obagi nhẹ_nhàng da dày sừng_lã yếu_kiềm dầu yếu,26/10/2024,12:38,5,100220035,0,0,1,0,0,good
1093,1560,da mụn xài hợp_hợp celtaphil bsi rửa không_sạch dâu ok hơn,9/4/2022,15:46,5,211300007,4,1,1,0,0,good
1094,1675,kém chất,29/03/2021,12:14,1,207500007,0,1,0,0,0,bad
1095,2379,thoải_mái,29/04/2023,15:44,5,308500037,0,0,0,0,0,good
1096,2930,ôm sát mặt ẩm tốt,27/09/2023,10:24,5,422209718,2,0,1,0,0,good
1097,2388,thoải_mái,28/04/2023,15:54,5,422205160,0,0,0,0,0,good
1098,2260,mịn da mùi hơi nồng,23/04/2021,2:03,5,245500009,1,1,1,0,0,good
1099,342,,14/01/2020,14:24,5,422204259,0,0,0,0,0,good
1100,2419,thử êm_giá tiền mùi lắm,3/11/2021,22:17,5,308500015,1,0,1,1,0,good
1101,461,ổn,6/6/2023,10:40,4,204900013,1,0,0,0,0,good
1102,1466,tuýt,2/3/2022,8:24,5,422208181,0,0,0,0,0,good
1103,387,dán,23/09/2023,9:53,5,422208976,0,0,0,0,0,good
1104,2764,thích mùi không_dưỡng chất không_dư đắp chờ dưỡng_chất thấm khô da_rửa mặt rửa không_khô da mụn không_nổi đắp ổn,7/12/2023,14:48,5,422205807,2,1,1,0,0,good
1106,1267,,9/10/2024,2:09,5,204900024,0,0,0,0,0,good
1107,3401,xài ổn_cảm đắp hơi giá hơi mắc,21/04/2024,0:47,5,422209795,1,0,0,1,0,good
1108,2187,da dầu không_kiềm tốt tiếng dầu lớp finish đẹp tiếng đẹp,29/10/2023,18:24,4,223600010,2,1,1,0,0,good
1109,3854,không_hài hoàn_toàn thể tốt hơn,13/10/2019,16:11,2,204900159,2,1,1,0,0,bad
1110,2475,da dầu mụn đọc thành ok thử nâng tone da đẹp da_bình nhẹ_nhàng tệp da không_cảm_giác lỗ kiềm dầu tốt chê đắn_đo giá chất ok da mụn_xài yên_tâm luôn,12/5/2023,12:56,5,422211997,3,2,1,1,0,good
1111,1522,xài ẩm_mặt tốt da cải_thiện sỉn màu sáng lên,24/09/2020,9:57,5,206400019,3,0,1,0,0,good
1112,3664,khẳng_định cá_nhân sạch mụn đen thích hạt da nhạy_cảm cân_nhắc_thể đỏ da da mặt mỏng_tẩy sạch da chết,3/12/2021,16:10,5,100220037,2,0,1,0,0,good
1113,126,rửa mặt sạch mùi nhẹ_nhàng không_khô da không_kích_ứng da da_kích_ứng thử ửng đỏ tốt dạng dịu nhẹ thời dần_dần phát trộm_vía da trắng sáng mịn_màng,6/11/2023,19:33,5,422203510,5,1,1,0,0,good
1114,394,sữa rửa mặt chân_tích khuyên_thể,21/07/2023,21:33,5,422208975,0,0,0,0,0,good
1116,437,tốt,16/11/2023,15:03,5,204900013,1,0,0,0,0,good
1117,1616,mụn mụn ẩn_tí,27/03/2022,10:22,5,327500002,0,0,0,0,0,good
1118,611,kêu nâng tone trắng da_ngăm tone nhẹ thấm_tệp da hơi mắt,23/06/2022,18:43,5,422212100,0,1,1,0,0,good
1119,432,thích phiên nam không_thích dòng nâng tone_hợp da siêu_dầu kèm dầu,19/05/2024,10:32,5,422216416,2,1,1,0,0,good
1120,3210,nhân_viên,3/9/2024,19:24,5,422214149,0,0,0,0,0,good
1121,1893,hơi chậm tạm ổn,30/04/2023,19:10,2,422211640,1,1,0,0,0,bad
1122,1217,tốt,26/12/2020,9:55,5,422215804,1,0,0,0,0,good
1123,552,kiềm dầu_tệ vón mặt,14/01/2022,8:20,3,204900013,0,1,0,0,0,neutral
1124,720,tốt,17/04/2023,19:11,5,100230059,1,0,0,0,0,good
1125,1362,da da hỗn_hợp thiên_dầu mát_mát cảm_giác da mặt lọc hơi mùi hương không_thích hương xài,21/05/2023,22:58,5,204000071,2,1,1,1,0,good
1126,171,serum dạng dầu không_rửa mặt hơi dính,18/11/2022,0:24,4,422211447,0,1,1,0,0,good
1127,2128,mặt mềm_mướt mùi thơm nhẹ_nhàng ẩm tốt thấm da phù_hợp khô tuyệt,11/9/2023,21:25,5,422203609,5,1,1,0,0,good
1129,4088,tẩy da chết mặt ổn thơm,2/12/2023,18:47,5,422207812,2,0,1,0,0,good
1130,479,không_hợp giá mềm thử,15/03/2023,14:07,2,422216416,1,1,1,1,0,bad
1131,2883,da sạm đổ dầu lỗ chân lông má liên_tục da sáng lười vô thấm da mát mịn mướt ẩm_không_rờ vô thích cải_thiện da mặt sáng da cổ_xài tiếp,16/05/2021,19:53,5,358300002,5,1,1,0,0,good
1132,2539,mụn sưng xẹp bớt_tác thức nổi mụn yên_tâm_chấm ok,14/11/2020,22:39,5,204100023,2,1,1,0,0,good
1133,174,điểm,5/11/2022,19:32,5,205100146,0,0,0,0,0,good
1134,2368,thoải_mái,30/04/2023,12:27,5,308500004,0,0,0,0,0,good
1135,3582,mặt_nạ_dưỡng chất thiết_kế ôm sát mặt mùi nhẹ_nhàng không_hề đắp cảm_giác da mặt mịn_màng ẩm sáng cảm_giác thoải_mái chịu,10/5/2022,15:39,5,422209724,3,1,1,1,0,good
1136,484,tốt thích,9/4/2023,17:07,5,422216594,2,0,0,0,0,good
1137,676,thích hasaky tẩy_trang,3/5/2023,18:38,5,100230059,1,0,0,0,0,good
1138,1079,xài màu hồng_bôi sáng lớp mỏng mỏng_dưỡng suốt đêm sáng môi,4/9/2022,18:28,5,422205346,2,0,1,0,0,good
1139,2187,kiềm dầu đỉnh tốt da dầu bóng_chuyền đổ dầu không_kháng không_tốt khuyết hơi dở tốt senka nhiên chất lỏng bí_da set không_bí nữa dưỡng,1/12/2023,20:06,4,249500021,2,1,1,0,0,good
1140,2020,tư_vấn,20/11/2022,17:12,5,249500027,0,0,0,0,0,good
1141,1620,ổn thâm tốt thấm,2/2/2022,21:08,5,422208181,2,0,0,0,0,good
1142,236,đỉnh sự,30/11/2021,21:32,5,422211447,1,0,1,0,0,good
1143,2365,thoải_mái,30/04/2023,13:50,5,308500037,0,0,0,0,0,good
1144,2936,môi xăm khô xài xài ổn môi mềm,16/03/2024,12:33,4,200500293,1,1,1,0,0,good
1145,778,thơm bùn ghê,17/09/2021,16:29,5,100230056,1,0,1,0,0,good
1146,548,,15/03/2020,20:23,5,422216098,0,0,0,0,0,good
1147,2355,thoải_mái,30/04/2023,18:26,5,422205164,0,0,0,0,0,good
1148,399,thoải_mái,4/5/2023,10:30,5,308500013,0,0,0,0,0,good
1149,529,xái ok luôn sạch đỡ mụn_ẩn hẳn,15/01/2023,19:01,5,204900056,2,0,1,0,0,good
1150,3184,sữa rửa măt serum mặt bớt mụn hơi mờ,2/4/2020,17:22,5,345800001,0,0,0,0,0,good
1151,847,mắc tiền luôn,15/01/2023,7:47,5,422215804,0,0,0,1,0,good
1152,3240,không_review,25/02/2022,16:00,4,422209634,0,1,1,0,0,good
1153,2683,mềm,15/02/2021,19:08,5,422203776,0,0,0,0,0,good
1154,620,tone trắng bệch,2/1/2022,11:32,3,253900006,0,1,1,0,0,neutral
1155,2366,,30/04/2023,13:23,5,422205164,0,0,0,0,0,good
1156,2873,kì ưng rửa da mặt mát_kiềm dầu tốt,25/11/2019,11:54,5,308500001,2,0,1,0,0,good
1157,2534,lành da mụn êm_chấm mụn tối đỡ,15/11/2020,16:06,5,204100018,1,0,1,0,0,good
1158,2929,chất mặt_nạ ôm sát mặt đắp đắp cảm_giác_kì thoải_mái không_kích ứng sáng hôm da mướt hộp miếng dùng,15/01/2024,8:55,5,422209707,2,1,1,1,0,good
1159,4108,tẩy da chết mặt ổn thơm,18/11/2023,20:01,5,422207812,2,0,1,0,0,good
1160,1268,khuyên sạch da_không_mụn ẩn_tẩy trang hãng dược mê,18/09/2024,12:06,5,204900009,1,1,1,0,0,good
1161,1109,mát da mặt mụn không_rửa căng da bha_rửa mặt ẩm_dưỡng liền,14/06/2022,21:36,5,100220037,1,1,1,0,0,good
1162,1141,tẩy da chết mặt ổn thơm,18/11/2023,10:30,5,422207812,2,0,1,0,0,good
1163,1436,okila lắm,21/06/2024,15:30,5,100190059,1,0,0,0,0,good
1164,1377,xài ổn giá hợp_lý cân_nhắc lại,11/7/2023,10:38,5,245500001,2,0,1,1,0,good
1165,449,da dầu tối thấm da không_nhờn rít phục da mụn_mềm da sáng da màu,24/10/2024,16:15,5,422219813,1,1,1,0,0,good
1167,2340,thoải_mái,2/5/2023,10:56,5,422205164,0,0,0,0,0,good
1168,2301,tạm ổn,6/10/2017,3:10,5,100150058,1,0,0,0,0,good
1169,3171,không_hài hoàn_toàn,23/12/2021,19:49,2,204100013,0,1,1,0,0,bad
1170,2062,mùi cồn nhẹ màu hồng_lót ổn tone nhẹ lớp,30/04/2020,10:00,5,213300004,1,0,0,0,0,good
1171,3166,xài hãng châm_chích nóng_mặt chịu chất dưỡng mùi colagen không_thích,11/11/2022,20:13,2,365000012,1,1,1,0,0,bad
1172,660,mỏng toner tẩy_trang đỡ tốn,27/08/2023,6:18,3,422203300,0,0,0,0,0,neutral
1173,1102,thích không_mắt đắng chacot da sạch mềm,6/3/2023,23:02,5,422204884,2,1,1,0,0,good
1174,2411,,31/10/2022,14:14,5,422205163,0,0,0,0,0,good
1175,2369,mát da sạch mùi_nhiên giá,30/04/2023,11:13,5,422206537,1,0,1,1,0,good
1176,1157,không_hợp hợp mặt_nạ giấy banobagi chất mặt_nạ ôm mặt màu trộm_vía hợp không_kích_ứng,11/6/2024,9:45,5,422209704,1,1,1,0,0,good
1177,2387,thoải_mái,28/04/2023,16:16,5,308500018,0,0,0,0,0,good
1178,334,hiện màu xài không_ưng màu trang sạch mát_giá da da hỗn_hợp thiên_dầu nhạy_cảm_ok không_kích,24/06/2020,16:34,5,422211446,4,1,1,1,0,good
1179,3618,dịu da ẩm_da tốt sáng ngủ dậy da_mướt mát,4/2/2022,0:42,5,253900002,5,0,1,0,0,good
1180,3554,không_rửa da sạch,9/5/2020,11:16,5,222600052,1,1,1,0,0,good
1181,1455,giới_thiệu dòng sirum sirum cồn không_vấn đề_sirum da nhạy_cảm không_cồn bất_ngờ dị_ứng tiên_mụn mọc khắp mặt rửa muối_lý nửa hết không_đánh giá không_tốt không_hợp khuyên test thử da nhạy_cảm,24/07/2022,17:39,2,422210784,2,1,1,1,0,bad
1182,3134,chất giá rẻ,7/2/2020,15:58,5,422211489,0,0,0,1,0,good
1183,183,trang chân xài êm da mụn xài ổn tẩy trang_rửa mặt cảm_giác sạch không_khô quá,14/09/2022,14:00,5,422204259,3,1,1,1,0,good
1184,919,tốt,12/4/2023,12:14,5,422204795,1,0,0,0,0,good
1185,221,không_chống giả,17/02/2022,9:14,4,422211446,0,2,1,0,0,good
1186,1106,xịn mịn mùi nhẹ tẩy_trang sạch giá ok,4/1/2023,10:39,5,422207562,4,0,1,1,0,good
1187,1180,mya da dầu bí_da mụn xài olay quạt thấm da ẩm_nhẹ mặt xài tốt da màu thâm mụn đỡ da mịn màn hũ xài cổ_mặt giá ổn luôn,6/4/2023,10:51,5,422206035,4,0,1,1,0,good
1188,1478,sirum sạch tốt kiềm dầu tốt hơi khô da,13/08/2021,20:06,5,422210784,2,1,1,0,0,good
1189,419,sirum da dầu mụn_ẩn dùng nhẹ_nhàng mát hạt ổn da không_căng_ổn rửa mặt nguyên_hồi đổ dầu chất da dầu khô không_ẩm serum khóa ẩm đổ dầu,26/05/2023,18:30,4,225300001,2,1,1,0,0,good
1190,2086,chân,24/08/2023,2:34,5,422204281,0,0,0,0,0,good
1191,3574,không_hợp địa không,7/6/2022,15:43,5,422201090,1,1,1,0,0,good
1192,409,tốt,11/4/2023,15:37,5,422216594,1,0,0,0,0,good
1193,519,phù_hợp giá tiền,3/6/2023,18:16,5,422203302,1,0,1,1,0,good
1194,2320,thoải_mái,4/5/2023,16:51,5,422205162,0,0,0,0,0,good
1195,1210,chống nắng,14/06/2021,11:08,5,249500013,0,0,0,0,0,good
